TransactionID,CustomerName,Category,Amount,Branch,Date,Status
940161,Terry Richardson,Electronics,14944.84,Port Said - Port Fuad,2025-05-11,Pending
652792,Joshua Sloan,Fashion,13177.95,Port Said - Port Fuad,2025-08-24,Success
629158,Donna Crawford,Fashion,7346.33,Port Said - Port Fuad,2025-07-29,Success
501998,Heather Lee,Groceries,12621.71,Giza - Dokki,2025-09-03,Success
192009,Jennifer Gonzalez,Home Appliances,8573.9,Cairo - Nasr City,2025-04-26,Success
848367,Kelly Coleman,Electronics,1815.26,Alexandria - Smouha,2026-03-04,Success
929189,Timothy Martinez,Toys,9667.82,Port Said - Port Fuad,2025-10-21,Success
436295,Henry Nelson,Toys,10491.12,Port Said - Port Fuad,2025-05-16,Success
751351,Vickie Smith,Electronics,9847.34,Cairo - Nasr City,2026-03-27,Success
813883,Allison Ortiz,Toys,5330.37,Giza - Dokki,2026-01-26,Pending
192420,Ian Moon,Electronics,13872.34,Giza - Dokki,2026-02-26,Success
875806,William Hernandez,Home Appliances,11255.87,Cairo - Nasr City,2025-09-28,Success
140565,Matthew Fowler,Home Appliances,12963.55,Cairo - Nasr City,2025-06-16,Success
280082,Jonathan Newman,Groceries,2206.37,Alexandria - Smouha,2025-06-19,Success
103015,Karen Page DDS,Home Appliances,9012.62,Alexandria - Smouha,2025-10-04,Failed
270943,Andrew Anderson,Toys,4688.92,Giza - Dokki,2026-01-08,Success
652131,Donna Paul,Home Appliances,8493.95,Alexandria - Smouha,2025-08-26,Failed
306592,Terri Thomas,Electronics,4701.99,Suez - Port Tawfik,2025-11-06,Failed
157256,Kimberly Lawson,Fashion,1696.5,Cairo - Nasr City,2026-02-03,Pending
257373,Jamie Moran,Groceries,8642.97,Port Said - Port Fuad,2026-03-27,Success
836114,Jennifer Cox,Electronics,2986.59,Port Said - Port Fuad,2025-10-04,Failed
532005,Heather Morgan,Toys,1382.39,Suez - Port Tawfik,2025-06-02,Failed
477991,Jesse Flowers,Groceries,8077.23,Giza - Dokki,2025-07-18,Pending
951749,Katherine Farmer,Fashion,3091.92,Port Said - Port Fuad,2025-09-18,Pending
447505,Michael West,Groceries,10832.72,Giza - Dokki,2026-01-12,Pending
399046,Lisa Abbott,Groceries,4943.36,Giza - Dokki,2025-12-15,Failed
379517,Mr. John Mitchell,Groceries,5209.23,Alexandria - Smouha,2025-09-06,Failed
816162,Katie Lopez,Groceries,9229.37,Suez - Port Tawfik,2025-07-30,Pending
497033,Miguel Meyers,Electronics,4415.06,Giza - Dokki,2026-01-17,Failed
270781,Richard Collins,Toys,10847.59,Cairo - Nasr City,2025-10-27,Pending
495905,Sandy Garrison,Electronics,2002.73,Cairo - Nasr City,2025-07-01,Success
760062,Makayla Mullins,Groceries,2076.59,Alexandria - Smouha,2025-11-29,Success
521356,Michael Brennan,Electronics,13945.3,Port Said - Port Fuad,2025-09-26,Pending
913012,Larry King,Groceries,14376.33,Port Said - Port Fuad,2025-05-19,Failed
898773,Lisa Manning,Electronics,10499.55,Suez - Port Tawfik,2025-05-27,Failed
886898,Kelli Hernandez,Home Appliances,9013.44,Giza - Dokki,2025-07-02,Pending
218937,Ryan Kirk,Toys,10935.45,Giza - Dokki,2025-04-10,Success
606079,Anna Ellis,Fashion,12543.68,Giza - Dokki,2025-05-30,Pending
564343,Leonard Dunn,Fashion,8722.5,Cairo - Nasr City,2025-12-13,Success
679970,Eric Lopez,Groceries,10166.04,Giza - Dokki,2025-04-11,Success
329924,Erin Wilson,Home Appliances,5197.76,Alexandria - Smouha,2026-01-22,Pending
439585,Madison Thomas,Toys,2937.79,Cairo - Nasr City,2025-07-26,Success
751489,Dwayne Michael,Home Appliances,6339.41,Giza - Dokki,2026-01-27,Failed
150528,Renee Gomez,Toys,2520.52,Cairo - Nasr City,2025-08-29,Pending
534275,Jonathan Yang,Electronics,8515.33,Giza - Dokki,2025-11-20,Failed
799469,Margaret Anderson,Home Appliances,1587.8,Giza - Dokki,2025-06-05,Failed
128447,Elizabeth Gilbert,Groceries,1945.6,Suez - Port Tawfik,2025-12-12,Pending
849025,Ronald Yates,Electronics,408.38,Alexandria - Smouha,2025-08-23,Pending
684302,Sarah Weaver,Home Appliances,14943.41,Giza - Dokki,2025-05-08,Pending
408835,Jason Thompson,Electronics,9606.12,Port Said - Port Fuad,2025-07-22,Success
434358,Mitchell Young,Groceries,2439.4,Alexandria - Smouha,2025-06-10,Failed
344879,Timothy Martinez,Toys,13258.71,Suez - Port Tawfik,2025-10-04,Failed
812244,Sharon Lamb,Electronics,1457.51,Port Said - Port Fuad,2025-06-10,Pending
918080,John Larsen,Groceries,5967.92,Giza - Dokki,2025-12-09,Failed
798424,Melissa Williams,Toys,14129.29,Alexandria - Smouha,2026-01-16,Failed
569644,Melinda Barnes,Fashion,7293.12,Alexandria - Smouha,2025-09-08,Pending
501521,Gwendolyn Jones,Toys,3691.97,Cairo - Nasr City,2025-11-28,Pending
284291,Catherine Welch,Fashion,12094.54,Suez - Port Tawfik,2025-06-10,Pending
840133,Shelby Myers,Electronics,12378.27,Cairo - Nasr City,2025-06-15,Pending
810298,Kyle Dunn,Electronics,4233.28,Cairo - Nasr City,2025-09-28,Failed
322202,Sabrina Martin,Electronics,5217.67,Port Said - Port Fuad,2025-06-28,Success
197843,Ms. Ashley Simpson,Toys,14985.83,Cairo - Nasr City,2025-10-09,Pending
348356,Bradley Moss,Electronics,6278.29,Alexandria - Smouha,2025-12-03,Success
893243,Michael Mahoney,Toys,1074.49,Port Said - Port Fuad,2025-07-20,Pending
656991,Christina Moreno MD,Electronics,9415.7,Giza - Dokki,2025-05-09,Failed
410341,Amber Roberts,Toys,8141.27,Alexandria - Smouha,2025-12-10,Success
456198,Michael Bell,Fashion,8562.58,Port Said - Port Fuad,2025-04-02,Success
909618,Jason Alvarez,Electronics,7881.7,Port Said - Port Fuad,2026-01-15,Failed
824917,Erica Cook,Toys,8806.25,Suez - Port Tawfik,2025-07-12,Pending
930925,Adam Wilson,Groceries,7392.54,Alexandria - Smouha,2025-07-23,Success
322534,Alicia Wright,Home Appliances,11976.21,Cairo - Nasr City,2025-09-06,Success
227087,Natalie Rios,Home Appliances,11689.71,Suez - Port Tawfik,2025-09-10,Failed
688672,Teresa Smith,Electronics,1366.13,Alexandria - Smouha,2025-04-02,Pending
980705,James Conway,Electronics,6959.91,Giza - Dokki,2025-09-21,Success
900385,Danny Flores,Groceries,6210.33,Giza - Dokki,2025-12-24,Pending
225401,William Matthews,Toys,4035.55,Giza - Dokki,2025-12-13,Pending
468716,William Parks,Fashion,11775.94,Port Said - Port Fuad,2025-09-14,Pending
487648,Vanessa Scott,Groceries,4496.23,Suez - Port Tawfik,2025-05-12,Failed
737389,Heidi Rose,Groceries,2786.31,Port Said - Port Fuad,2025-05-24,Pending
609338,Elizabeth Marshall,Groceries,8689.44,Cairo - Nasr City,2025-09-20,Pending
553244,Mario Velazquez,Electronics,1174.81,Cairo - Nasr City,2025-12-04,Pending
354812,Lisa Wright,Electronics,437.64,Giza - Dokki,2025-04-19,Pending
761916,Lacey Thomas,Electronics,9588.23,Alexandria - Smouha,2025-10-08,Pending
529802,David Perez,Toys,9118.94,Suez - Port Tawfik,2025-10-07,Pending
128778,Dalton Johnson,Groceries,1460.29,Suez - Port Tawfik,2025-05-20,Failed
349691,Wendy Wall,Home Appliances,10343.41,Port Said - Port Fuad,2025-05-03,Pending
567522,Gary Kennedy,Groceries,12292.82,Alexandria - Smouha,2025-11-11,Pending
756493,Warren Everett,Electronics,10476.34,Suez - Port Tawfik,2025-04-20,Success
202156,Joseph Russell,Home Appliances,7890.7,Port Said - Port Fuad,2026-03-10,Success
935513,Madison Jones,Toys,4143.66,Alexandria - Smouha,2025-12-08,Failed
485645,Kayla Stone,Fashion,6810.54,Giza - Dokki,2025-09-17,Success
655494,Robert Thompson,Fashion,12314.4,Port Said - Port Fuad,2025-10-01,Success
514986,Kevin Gomez,Electronics,6278.49,Port Said - Port Fuad,2025-12-01,Pending
244738,Sarah Day,Toys,4204.61,Alexandria - Smouha,2025-05-03,Failed
969203,Susan Payne,Fashion,1533.19,Alexandria - Smouha,2026-03-29,Failed
942714,Daniel Oneal,Toys,10291.75,Port Said - Port Fuad,2025-12-20,Success
352788,Wendy Mcknight,Groceries,310.03,Suez - Port Tawfik,2026-01-18,Success
320132,Robert Yates,Electronics,4246.1,Giza - Dokki,2025-06-01,Pending
745106,Angela Fowler,Fashion,13412.68,Alexandria - Smouha,2025-11-24,Pending
232878,Diana Farmer,Groceries,10457.26,Suez - Port Tawfik,2025-10-09,Failed
185641,Martin Thomas,Electronics,5771.8,Suez - Port Tawfik,2026-01-11,Failed
601030,Samantha Moore,Electronics,5835.99,Alexandria - Smouha,2025-11-05,Success
627432,Laurie Jackson,Groceries,3460.52,Port Said - Port Fuad,2025-08-08,Success
166083,Grace Clark,Electronics,815.3,Suez - Port Tawfik,2026-01-25,Failed
281929,David Adams,Home Appliances,3290.45,Suez - Port Tawfik,2025-05-24,Pending
485453,Mary Perez,Home Appliances,12136.4,Alexandria - Smouha,2025-09-27,Failed
105171,Francisco Smith,Fashion,816.51,Alexandria - Smouha,2025-12-18,Success
182753,Sergio Bradley,Groceries,13920.08,Cairo - Nasr City,2025-07-05,Pending
555144,Alex Beck,Home Appliances,6229.1,Giza - Dokki,2025-05-11,Success
732947,Jennifer Martinez,Toys,794.86,Port Said - Port Fuad,2026-02-15,Pending
849687,Jennifer Harvey,Fashion,1890.42,Giza - Dokki,2025-10-13,Failed
827520,Samuel Hansen,Toys,5525.13,Giza - Dokki,2026-02-16,Failed
368720,Luke Morgan,Fashion,14268.14,Port Said - Port Fuad,2025-11-05,Pending
983678,Sean Herrera,Fashion,8709.98,Giza - Dokki,2025-10-28,Pending
393829,Julia Flynn,Fashion,5863.48,Giza - Dokki,2025-10-28,Pending
345185,Matthew Graves,Groceries,12258.81,Cairo - Nasr City,2025-04-23,Success
321457,Laura Lopez,Toys,12207.65,Cairo - Nasr City,2025-05-22,Failed
809781,Matthew Mitchell,Home Appliances,2624.91,Alexandria - Smouha,2025-06-01,Failed
900794,Frank Lopez,Electronics,3135.73,Cairo - Nasr City,2025-10-01,Failed
284333,Matthew Haynes,Electronics,14904.51,Alexandria - Smouha,2025-12-16,Pending
962143,Sandra Simpson,Electronics,12213.62,Alexandria - Smouha,2025-08-26,Failed
991631,James Dixon,Groceries,8203.57,Cairo - Nasr City,2025-06-13,Failed
491141,Christina Johnson,Groceries,8570.88,Alexandria - Smouha,2025-05-11,Success
831709,Renee Green,Toys,4439.3,Port Said - Port Fuad,2025-07-04,Success
313233,Victor King,Electronics,752.21,Port Said - Port Fuad,2025-04-17,Pending
427447,Sharon Hubbard,Home Appliances,5604.19,Cairo - Nasr City,2025-09-25,Failed
650856,Sarah Watkins,Electronics,427.64,Alexandria - Smouha,2025-10-13,Failed
239000,Brandi Ayala,Toys,14688.96,Suez - Port Tawfik,2025-11-20,Success
678849,Kyle Gonzalez,Groceries,1439.61,Port Said - Port Fuad,2026-01-06,Failed
587779,Jodi Hernandez,Electronics,12709.4,Cairo - Nasr City,2026-02-16,Pending
811134,Shawn Robertson,Fashion,9193.34,Giza - Dokki,2025-08-09,Failed
881960,Kristen Fox,Toys,10908.35,Alexandria - Smouha,2026-03-03,Success
559170,Leslie Cook,Groceries,13908.57,Alexandria - Smouha,2026-03-23,Failed
681659,Daniel Fisher,Electronics,10619.65,Cairo - Nasr City,2026-01-11,Failed
503831,Caroline Estrada,Fashion,3902.23,Port Said - Port Fuad,2025-06-16,Failed
719291,Michael Cruz,Fashion,14800.84,Cairo - Nasr City,2025-05-29,Success
719656,Travis Jones,Home Appliances,1746.76,Alexandria - Smouha,2025-09-17,Failed
763136,Dr. Clarence Moore III,Groceries,9584.99,Giza - Dokki,2026-03-31,Failed
141148,Nicole Hoover,Toys,12669.97,Port Said - Port Fuad,2025-09-18,Failed
834305,Betty Horton,Electronics,3821.9,Cairo - Nasr City,2025-06-23,Failed
591783,Tom Miller,Electronics,5553.47,Giza - Dokki,2025-06-17,Success
664200,Rachel Ramirez,Electronics,572.16,Port Said - Port Fuad,2025-11-20,Failed
495427,Deborah Cohen,Electronics,14661.88,Suez - Port Tawfik,2025-11-21,Pending
300555,Amy Yang,Electronics,11471.51,Giza - Dokki,2026-02-22,Failed
680542,Michael Warren,Fashion,14962.01,Alexandria - Smouha,2025-09-19,Success
787677,Amber Watkins,Electronics,3091.21,Alexandria - Smouha,2025-12-07,Failed
980113,Laura Hall DDS,Home Appliances,1935.78,Giza - Dokki,2025-08-27,Success
854550,Jacqueline Adams,Fashion,4928.55,Port Said - Port Fuad,2025-04-06,Success
288111,Matthew Lee,Groceries,10190.13,Suez - Port Tawfik,2025-08-26,Success
638227,Anthony White,Electronics,8534.22,Cairo - Nasr City,2025-07-15,Success
781512,Brian Austin III,Home Appliances,12595.03,Suez - Port Tawfik,2025-12-05,Pending
987868,Andrew Horne,Home Appliances,14183.26,Port Said - Port Fuad,2025-07-30,Success
922793,Karen Gibson,Fashion,6727.78,Alexandria - Smouha,2025-12-27,Failed
941151,Cesar Anderson,Toys,13678.46,Cairo - Nasr City,2025-07-29,Success
910403,Brandon Bailey,Toys,12773.36,Port Said - Port Fuad,2026-01-22,Success
891907,Zachary Jones,Groceries,3324.53,Giza - Dokki,2026-03-15,Success
586718,David Park,Home Appliances,7894.1,Cairo - Nasr City,2025-08-31,Failed
273817,Sarah Ross,Home Appliances,3378.81,Cairo - Nasr City,2025-09-08,Failed
266172,Christopher Welch,Groceries,8449.19,Suez - Port Tawfik,2025-06-16,Pending
852893,Tonya Thomas,Groceries,4881.27,Port Said - Port Fuad,2026-03-08,Success
135877,Richard Conway,Groceries,13375.73,Port Said - Port Fuad,2025-09-10,Failed
335980,Patrick Allison,Groceries,12391.5,Suez - Port Tawfik,2025-11-25,Pending
122105,Jason Drake,Electronics,4122.08,Alexandria - Smouha,2025-06-24,Failed
651613,Lonnie Vincent,Electronics,5084.85,Port Said - Port Fuad,2026-01-06,Pending
364412,Andrew Newman,Groceries,4745.25,Port Said - Port Fuad,2025-12-04,Failed
227928,Ashley Parker,Toys,14495.25,Port Said - Port Fuad,2025-04-16,Pending
499831,Margaret Gill,Fashion,9201.55,Giza - Dokki,2025-12-01,Pending
143492,Lisa Smith,Fashion,9679.88,Port Said - Port Fuad,2025-11-19,Failed
652496,Katrina Herman,Groceries,13903.08,Alexandria - Smouha,2025-07-15,Failed
792407,Ashley Woods,Toys,9560.93,Alexandria - Smouha,2025-12-19,Pending
745502,Nathan Rogers,Fashion,6834.82,Port Said - Port Fuad,2025-11-27,Pending
704834,Ricardo Diaz,Groceries,4495.38,Cairo - Nasr City,2025-11-20,Pending
361261,Erin Gutierrez,Fashion,7353.35,Giza - Dokki,2025-04-26,Success
327220,Jody Haynes,Toys,11025.08,Giza - Dokki,2025-09-21,Failed
749687,Jessica Jenkins,Fashion,4910.24,Alexandria - Smouha,2026-03-29,Pending
867681,Daniel Lang,Groceries,4115.32,Alexandria - Smouha,2025-07-27,Failed
789144,Heather Mccall,Home Appliances,12732.17,Port Said - Port Fuad,2025-04-14,Pending
367828,Angela Morrison,Groceries,9014.57,Suez - Port Tawfik,2025-10-28,Pending
673704,Carolyn Copeland,Fashion,11207.78,Cairo - Nasr City,2025-11-18,Failed
470569,Barbara Shaw,Groceries,2622.62,Alexandria - Smouha,2025-11-24,Success
600905,Ashley Miller,Electronics,3193.56,Port Said - Port Fuad,2025-05-01,Success
716799,Andrew Watson,Toys,2716.14,Cairo - Nasr City,2025-09-13,Failed
431748,Lori Bradley,Electronics,10311.85,Port Said - Port Fuad,2025-12-07,Failed
841624,Mr. Brandon Ross,Groceries,11823.48,Alexandria - Smouha,2025-11-22,Failed
591852,Mark Harris,Home Appliances,6828.71,Cairo - Nasr City,2025-06-02,Failed
133038,Tracy Shaffer,Toys,71.04,Port Said - Port Fuad,2025-12-22,Success
572026,Stephanie Guerra,Groceries,9554.71,Giza - Dokki,2025-09-26,Success
810497,Eric Jackson,Home Appliances,12212.22,Cairo - Nasr City,2025-11-06,Failed
411981,Stephanie Travis,Home Appliances,14394.22,Port Said - Port Fuad,2026-02-25,Failed
768111,Stacey Wilson,Electronics,5861.69,Alexandria - Smouha,2025-08-25,Pending
750617,Alexis Munoz,Home Appliances,8008.7,Giza - Dokki,2025-04-11,Pending
145435,Alexis Harvey,Groceries,4981.33,Cairo - Nasr City,2025-05-20,Pending
133718,Dr. Sara Black,Toys,1644.77,Alexandria - Smouha,2025-05-31,Failed
237403,Frank Hall,Electronics,7651.7,Giza - Dokki,2025-07-04,Pending
485184,Kathryn Parker,Home Appliances,1248.89,Giza - Dokki,2025-08-16,Failed
723851,Lindsey Horton,Fashion,9710.27,Cairo - Nasr City,2025-10-11,Failed
451969,Martha Becker,Toys,7034.08,Cairo - Nasr City,2025-07-12,Success
651818,Amber Rivera,Toys,555.62,Suez - Port Tawfik,2025-09-04,Failed
498824,Mike Patterson,Toys,5226.72,Cairo - Nasr City,2026-02-10,Failed
921791,James Holder,Home Appliances,14632.84,Giza - Dokki,2025-04-07,Failed
727374,John Gomez,Electronics,3295.7,Giza - Dokki,2025-11-08,Pending
900305,Steven Flores,Toys,11020.67,Suez - Port Tawfik,2025-11-02,Failed
726023,Ann Bowers,Electronics,13558.64,Cairo - Nasr City,2025-11-24,Pending
423255,Christina Thomas,Electronics,14314.28,Alexandria - Smouha,2025-05-01,Pending
538429,Michael Mcdonald,Toys,8493.07,Cairo - Nasr City,2025-09-24,Success
134449,Jessica Cox,Electronics,4665.77,Cairo - Nasr City,2025-07-02,Pending
730599,Kayla Villa,Fashion,2653.35,Port Said - Port Fuad,2025-08-26,Pending
302452,Susan Dunn,Fashion,10291.26,Alexandria - Smouha,2026-01-29,Pending
564720,Sarah Edwards,Electronics,3952.17,Giza - Dokki,2025-04-11,Pending
810436,Daniel Gardner,Toys,11780.05,Cairo - Nasr City,2025-05-06,Failed
793946,Amanda Patel,Toys,14037.53,Suez - Port Tawfik,2025-06-09,Pending
374858,Jessica Anderson,Toys,9926.82,Cairo - Nasr City,2025-08-18,Pending
383869,Natasha Jones,Groceries,6483.34,Alexandria - Smouha,2025-09-15,Failed
104579,Jose Grant,Toys,6232.19,Giza - Dokki,2025-05-03,Failed
548443,Beth Wise,Electronics,3062.05,Giza - Dokki,2025-07-14,Failed
999362,David Adams,Fashion,11220.84,Giza - Dokki,2026-01-14,Success
672745,Calvin Mcfarland,Fashion,9472.64,Cairo - Nasr City,2025-04-09,Failed
564064,Francisco Huff,Toys,11036.13,Cairo - Nasr City,2025-05-21,Success
743416,Jasmine Rowe,Electronics,12782.85,Port Said - Port Fuad,2025-04-11,Failed
279478,Kiara Green,Toys,11311.76,Cairo - Nasr City,2025-04-11,Pending
141878,Phillip Mcguire,Electronics,6780.79,Giza - Dokki,2025-05-23,Failed
896748,Eric Thomas,Groceries,14204.87,Giza - Dokki,2025-06-17,Success
945145,Jeremiah Freeman,Fashion,9713.91,Alexandria - Smouha,2025-04-28,Failed
864171,Jessica Carter,Toys,8916.79,Alexandria - Smouha,2025-12-15,Pending
963614,Michael King,Groceries,3426.02,Alexandria - Smouha,2025-07-06,Failed
776374,John Thompson,Electronics,7635.45,Alexandria - Smouha,2026-02-14,Success
114624,Paul Kline,Toys,6211.8,Giza - Dokki,2025-04-18,Failed
717440,Jessica Navarro,Electronics,9577.48,Port Said - Port Fuad,2025-10-25,Failed
920770,Sandra Parks,Toys,3773.59,Alexandria - Smouha,2026-02-15,Success
514306,Jeffrey Mendez DDS,Groceries,6935.93,Suez - Port Tawfik,2025-09-13,Failed
626348,Melissa Harrington,Groceries,10777.36,Alexandria - Smouha,2026-02-28,Failed
102280,Andrea Stanley,Fashion,6304.59,Port Said - Port Fuad,2026-01-06,Failed
992323,John Murphy,Fashion,5291.39,Suez - Port Tawfik,2026-03-25,Success
810353,Alexandra Moran,Toys,12194.98,Suez - Port Tawfik,2025-12-30,Success
645954,Mrs. Tiffany Davis MD,Fashion,4081.38,Port Said - Port Fuad,2026-03-27,Failed
330366,Justin Kim,Groceries,3472.54,Alexandria - Smouha,2026-03-23,Failed
671114,James Suarez,Groceries,3263.19,Cairo - Nasr City,2025-09-19,Success
605473,Jeffrey Rojas,Groceries,7753.62,Port Said - Port Fuad,2025-04-23,Failed
593387,Patricia Johnson,Groceries,13836.38,Cairo - Nasr City,2025-11-11,Success
951162,Adam Vasquez,Fashion,3468.77,Port Said - Port Fuad,2026-02-10,Success
564731,Adrian Wolfe,Toys,3541.89,Cairo - Nasr City,2026-03-27,Failed
148426,Maria Gates,Groceries,3422.79,Giza - Dokki,2025-07-22,Failed
600951,Mark Stevens,Home Appliances,4216.98,Alexandria - Smouha,2025-11-19,Success
762698,Laura Stanley,Electronics,4971.65,Suez - Port Tawfik,2025-11-06,Failed
653497,Christina Padilla,Home Appliances,2862.76,Suez - Port Tawfik,2026-03-31,Pending
906261,Christine Clark,Groceries,12814.95,Suez - Port Tawfik,2025-10-30,Failed
372640,Andrea Rodriguez,Toys,13550.88,Cairo - Nasr City,2025-05-13,Success
779195,Brittany Vincent,Electronics,686.07,Cairo - Nasr City,2025-07-01,Failed
390561,Stephanie Aguilar,Toys,9585.02,Cairo - Nasr City,2026-03-28,Success
976781,Christopher Foley,Toys,9219.36,Suez - Port Tawfik,2025-08-12,Failed
412146,Michelle Mcclure,Toys,510.58,Suez - Port Tawfik,2025-09-27,Failed
373104,Gail Vasquez,Groceries,1812.2,Cairo - Nasr City,2025-05-27,Failed
317733,Kristina Callahan,Toys,10485.45,Alexandria - Smouha,2025-04-08,Failed
339035,Robert Richards,Electronics,9154.4,Cairo - Nasr City,2026-01-29,Pending
502964,David Mcdonald,Home Appliances,10133.36,Alexandria - Smouha,2025-08-06,Pending
822180,Rhonda Woods,Groceries,3998.95,Alexandria - Smouha,2025-10-10,Pending
650641,Ethan Burgess,Fashion,6883.02,Alexandria - Smouha,2025-09-21,Failed
919473,Melinda Ryan,Fashion,14075.22,Suez - Port Tawfik,2025-06-17,Pending
379042,Mandy Jones,Fashion,9230.62,Port Said - Port Fuad,2026-01-21,Pending
772473,Ana Wood,Home Appliances,14453.89,Port Said - Port Fuad,2025-10-01,Pending
854115,Holly Wells,Home Appliances,7756.27,Cairo - Nasr City,2025-08-05,Pending
137004,Dennis Thomas,Home Appliances,5812.18,Suez - Port Tawfik,2025-04-13,Pending
576360,Joanna Scott PhD,Electronics,14389.19,Cairo - Nasr City,2025-04-10,Success
281307,Anthony Nunez,Toys,290.84,Giza - Dokki,2025-05-16,Success
594040,Cassandra Rodriguez,Fashion,5920.89,Port Said - Port Fuad,2025-09-01,Success
910887,Krista Flores,Fashion,6784.3,Giza - Dokki,2025-07-23,Pending
998739,Karen Green,Electronics,6118.23,Alexandria - Smouha,2025-07-01,Failed
561166,Mrs. Kendra Herring DDS,Fashion,1956.41,Suez - Port Tawfik,2025-10-07,Failed
947934,Emily Stanton,Groceries,5523.53,Giza - Dokki,2025-10-08,Pending
757078,Tracy Gordon,Groceries,6568.4,Port Said - Port Fuad,2025-09-26,Failed
849299,Cynthia Lopez,Home Appliances,14520.97,Giza - Dokki,2025-07-22,Success
593995,Amy Nichols,Electronics,7338.24,Giza - Dokki,2026-03-17,Failed
138469,Lisa Andrews,Electronics,8065.83,Suez - Port Tawfik,2025-10-26,Failed
630070,Mark Flynn,Groceries,11266.71,Giza - Dokki,2026-02-25,Success
207444,Jerome May,Electronics,7821.04,Giza - Dokki,2025-12-02,Failed
752026,Mrs. Susan Boyd,Home Appliances,23.77,Cairo - Nasr City,2025-04-30,Failed
711520,Christine Kim,Home Appliances,10560.07,Cairo - Nasr City,2025-05-02,Failed
331625,Shannon Hill,Fashion,14891.86,Cairo - Nasr City,2025-06-12,Success
901864,Mary Richard,Fashion,5807.3,Giza - Dokki,2025-10-06,Pending
332487,Melissa Brown,Toys,12287.8,Suez - Port Tawfik,2025-08-30,Success
109214,Leon Griffin,Groceries,6476.29,Giza - Dokki,2026-01-11,Pending
642763,Robert Howell,Home Appliances,5570.31,Alexandria - Smouha,2025-10-13,Failed
971773,Sarah Hernandez,Fashion,4910.61,Port Said - Port Fuad,2026-01-15,Success
272979,Maurice Byrd,Groceries,4240.07,Alexandria - Smouha,2025-05-14,Failed
511374,Julie Williams,Fashion,5563.88,Suez - Port Tawfik,2025-10-28,Pending
178435,Kathleen Payne,Toys,6113.59,Port Said - Port Fuad,2025-09-18,Success
121535,Michael Levy,Toys,7166.93,Giza - Dokki,2025-12-26,Failed
153513,Sarah Arnold,Home Appliances,3307.23,Port Said - Port Fuad,2025-12-13,Success
260574,Alexandra Sandoval,Electronics,7940.65,Giza - Dokki,2025-07-25,Success
133065,Mario Proctor,Electronics,5873.2,Alexandria - Smouha,2025-10-24,Pending
304399,Jerry Morris,Home Appliances,7623.9,Cairo - Nasr City,2025-07-14,Success
740929,Justin Lawson,Toys,7411.86,Alexandria - Smouha,2026-02-24,Failed
827035,Christopher Rowe,Electronics,12476.12,Giza - Dokki,2025-04-30,Failed
639348,Debra Thomas,Home Appliances,8887.76,Suez - Port Tawfik,2025-05-27,Pending
181361,Kristin Dixon,Toys,11619.53,Giza - Dokki,2025-12-01,Pending
613813,Terri Larson,Home Appliances,5660.27,Cairo - Nasr City,2026-02-09,Pending
704756,Laura Mccormick,Home Appliances,7243.92,Cairo - Nasr City,2025-11-26,Failed
606143,Nathan Vaughan,Groceries,717.85,Suez - Port Tawfik,2025-09-06,Success
185022,Andrew Merritt,Toys,6702.36,Suez - Port Tawfik,2026-02-07,Failed
811268,Gregory Burns,Fashion,2420.33,Suez - Port Tawfik,2025-10-11,Success
804668,Audrey Zimmerman,Electronics,5916.54,Port Said - Port Fuad,2025-06-09,Pending
223700,Joseph Maddox,Fashion,8857.86,Alexandria - Smouha,2025-11-20,Success
264677,Cynthia Higgins,Groceries,12363.32,Suez - Port Tawfik,2025-07-14,Success
983896,David Smith,Fashion,3623.06,Suez - Port Tawfik,2025-12-16,Success
467534,Melissa Alvarez,Toys,2557.91,Port Said - Port Fuad,2025-07-06,Failed
395370,Henry Shaw,Toys,1264.64,Port Said - Port Fuad,2025-07-21,Failed
213405,David Williams,Fashion,9502.4,Giza - Dokki,2025-09-08,Failed
965967,Mr. Scott Terry MD,Home Appliances,8357.93,Cairo - Nasr City,2026-03-31,Failed
629930,Jordan Thornton,Groceries,12946.39,Port Said - Port Fuad,2025-08-02,Success
653280,Julie Robinson,Groceries,325.54,Giza - Dokki,2025-08-17,Failed
168814,Austin Clark,Toys,12132.33,Giza - Dokki,2025-04-02,Success
236584,James Fowler,Home Appliances,10032.67,Alexandria - Smouha,2025-08-07,Success
738284,Alicia Pope,Home Appliances,1141.16,Alexandria - Smouha,2025-05-27,Failed
614704,Cynthia Glover,Fashion,8730.99,Port Said - Port Fuad,2025-10-11,Pending
101404,Jennifer Martinez,Home Appliances,482.2,Port Said - Port Fuad,2025-11-11,Failed
927265,Christopher Johnson,Toys,7978.36,Cairo - Nasr City,2025-05-03,Pending
347690,Brittany Edwards,Toys,6480.06,Cairo - Nasr City,2025-10-14,Success
323620,Kelli Cox,Toys,11596.89,Alexandria - Smouha,2026-02-24,Failed
911359,Christopher Serrano,Fashion,4982.59,Suez - Port Tawfik,2026-02-05,Failed
708936,Kelly Mills,Electronics,7187.58,Alexandria - Smouha,2025-05-20,Pending
186493,Daniel Walton,Fashion,5046.83,Port Said - Port Fuad,2025-04-11,Pending
439873,Lauren Nguyen,Fashion,3811.8,Port Said - Port Fuad,2025-09-22,Failed
335417,William Turner,Toys,5673.89,Suez - Port Tawfik,2026-01-24,Pending
596391,Glenn Adams,Home Appliances,14644.5,Giza - Dokki,2025-04-22,Failed
